zat_aktif_1,zat_aktif_2,level
tacrolimus,latanoprost,Unknown
tacrolimus,ibuprofen,Major
tacrolimus,zinc sulfate,Minor
tacrolimus,hydrocortisone,Moderate
tacrolimus,nimodipine,Moderate
tacrolimus,ondansetron,Moderate
tacrolimus,phenobarbital,Major
tacrolimus,lovastatin,Moderate
tacrolimus,betamethasone,Moderate
tacrolimus,mupirocin,Unknown
tacrolimus,rivaroxaban,Moderate
tacrolimus,alprazolam,Moderate
tacrolimus,cyanocobalamin,Unknown
tacrolimus,eplerenone,Moderate
tacrolimus,dutasteride,Moderate
tacrolimus,cisplatin,Major
tacrolimus,tretinoin,Unknown
tacrolimus,trimethoprim,Moderate
tacrolimus,budesonide,Moderate
tacrolimus,methylprednisolone,Moderate
tacrolimus,ketoprofen,Major
tacrolimus,lamivudine,Unknown
tacrolimus,sulfasalazine,Major
tacrolimus,celecoxib,Major
tacrolimus,calcium carbonate,Minor
tacrolimus,bortezomib,Unknown
tacrolimus,baricitinib,Major
tacrolimus,isoniazid,Unknown
tacrolimus,golimumab,Major
tacrolimus,triamcinolone,Moderate
tacrolimus,mefenamic acid,Major
tacrolimus,furosemide,Unknown
tacrolimus,piperacillin,Unknown
tacrolimus,paclitaxel,Moderate
tacrolimus,insulin lispro,Moderate
tacrolimus,ciprofloxacin,Moderate
tacrolimus,methotrexate,Major
tacrolimus,metronidazole,Moderate
tacrolimus,lidocaine,Moderate
tacrolimus,etonogestrel,Moderate
tacrolimus,magnesium carbonate,Minor
tacrolimus,mesalazine,Major
tacrolimus,fluconazole,Major
tacrolimus,chlordiazepoxide,Moderate
tacrolimus,pyrazinamide,Unknown
tacrolimus,apixaban,Moderate
tacrolimus,crizotinib,Major
tacrolimus,brigatinib,Moderate
tacrolimus,lithium carbonate,Major
tacrolimus,levonorgestrel,Moderate
tacrolimus,guselkumab,Moderate
tacrolimus,ethinylestradiol,Moderate
tacrolimus,iopromide,Major
tacrolimus,capecitabine,Unknown
tacrolimus,estazolam,Moderate
tacrolimus,rifapentine,Major
tacrolimus,calcitriol,Unknown
tacrolimus,fenofibrate,Unknown
tacrolimus,ixekizumab,Moderate
tacrolimus,leflunomide,Major
tacrolimus,topiramate,Unknown
tacrolimus,clarithromycin,Major
tacrolimus,amoxicillin,Unknown
tacrolimus,valsartan,Moderate
tacrolimus,paliperidone,Moderate
tacrolimus,carvedilol,Unknown
tacrolimus,adalimumab,Major
tacrolimus,oxcarbazepine,Moderate
tacrolimus,erythromycin,Major
tacrolimus,dasatinib,Moderate
tacrolimus,rifampicin,Major
tacrolimus,iodixanol,Major
tacrolimus,famotidine,Moderate
tacrolimus,efavirenz,Major
tacrolimus,amphotericin b,Major
tacrolimus,docetaxel,Moderate
tacrolimus,ofloxacin,Moderate
tacrolimus,empagliflozin,Moderate
tacrolimus,pomalidomide,Moderate
tacrolimus,magaldrate,Minor
tacrolimus,lixisenatide,Moderate
tacrolimus,sucralfate,Unknown
tacrolimus,vilanterol,Moderate
tacrolimus,etanercept,Major
tacrolimus,exemestane,Moderate
tacrolimus,cyclophosphamide,Moderate
tacrolimus,halothane,Moderate
tacrolimus,simvastatin,Moderate
tacrolimus,carbamazepine,Major
tacrolimus,sevoflurane,Moderate
tacrolimus,prednisone,Moderate
tacrolimus,promethazine,Moderate
tacrolimus,clozapine,Major
tacrolimus,irbesartan,Moderate
tacrolimus,linezolid,Unknown
tacrolimus,sulfamethoxazole,Moderate
dextromethorphan,potassium chloride,Unknown
dextromethorphan,cimetidine,Moderate
dextromethorphan,folic acid,Unknown
dextromethorphan,aripiprazole,Moderate
dextromethorphan,fluticasone,Unknown
dextromethorphan,entacapone,Moderate
dextromethorphan,dexamethasone,Unknown
dextromethorphan,ritonavir,Moderate
dextromethorphan,zidovudine,Unknown
dextromethorphan,zonisamide,Moderate
dextromethorphan,ibuprofen,Unknown
dextromethorphan,ondansetron,Major
dextromethorphan,phenobarbital,Moderate
dextromethorphan,alprazolam,Moderate
dextromethorphan,methylprednisolone,Unknown
dextromethorphan,celecoxib,Moderate
dextromethorphan,furosemide,Unknown
dextromethorphan,paclitaxel,Unknown
dextromethorphan,fluconazole,Unknown
dextromethorphan,chlordiazepoxide,Moderate
dextromethorphan,lithium carbonate,Moderate
dextromethorphan,dimenhydrinate,Moderate
dextromethorphan,estazolam,Moderate
dextromethorphan,topiramate,Moderate
dextromethorphan,valsartan,Unknown
dextromethorphan,paliperidone,Moderate
dextromethorphan,oxcarbazepine,Moderate
dextromethorphan,famotidine,Unknown
dextromethorphan,ofloxacin,Unknown
dextromethorphan,carbamazepine,Moderate
dextromethorphan,promethazine,Moderate
dextromethorphan,clozapine,Moderate
dextromethorphan,linezolid,Major
brentuximab vedotin,ribociclib,Moderate
brentuximab vedotin,ustekinumab,Moderate
brentuximab vedotin,enzalutamide,Moderate
brentuximab vedotin,apalutamide,Moderate
brentuximab vedotin,lorlatinib,Moderate
brentuximab vedotin,metformin,Moderate
brentuximab vedotin,diclofenac,Moderate
brentuximab vedotin,axitinib,Moderate
brentuximab vedotin,chloramphenicol,Moderate
brentuximab vedotin,cladribine,Major
brentuximab vedotin,clotrimazole,Moderate
brentuximab vedotin,insulin glargine,Moderate
brentuximab vedotin,voriconazole,Moderate
brentuximab vedotin,oxaliplatin,Moderate
brentuximab vedotin,ketoconazole,Moderate
brentuximab vedotin,pegaspargase,Moderate
brentuximab vedotin,infliximab,Major
brentuximab vedotin,ritonavir,Moderate
brentuximab vedotin,sulfadiazine,Moderate
brentuximab vedotin,zidovudine,Moderate
brentuximab vedotin,ibuprofen,Moderate
brentuximab vedotin,levodopa,Moderate
brentuximab vedotin,lovastatin,Moderate
brentuximab vedotin,cisplatin,Moderate
brentuximab vedotin,tretinoin,Moderate
brentuximab vedotin,ketoprofen,Moderate
brentuximab vedotin,lamivudine,Moderate
brentuximab vedotin,sulfasalazine,Moderate
brentuximab vedotin,celecoxib,Moderate
brentuximab vedotin,bortezomib,Moderate
brentuximab vedotin,baricitinib,Major
brentuximab vedotin,isoniazid,Moderate
brentuximab vedotin,golimumab,Major
brentuximab vedotin,mefenamic acid,Moderate
brentuximab vedotin,paclitaxel,Moderate
brentuximab vedotin,insulin lispro,Moderate
brentuximab vedotin,methotrexate,Moderate
brentuximab vedotin,metronidazole,Moderate
brentuximab vedotin,fluconazole,Moderate
brentuximab vedotin,pyrazinamide,Moderate
brentuximab vedotin,crizotinib,Moderate
brentuximab vedotin,brigatinib,Moderate
brentuximab vedotin,interferon beta-1a,Moderate
brentuximab vedotin,fenofibrate,Moderate
brentuximab vedotin,leflunomide,Major
brentuximab vedotin,clarithromycin,Moderate
brentuximab vedotin,adalimumab,Major
brentuximab vedotin,erythromycin,Moderate
brentuximab vedotin,rifampicin,Moderate
brentuximab vedotin,nicotinamide,Moderate
brentuximab vedotin,abemaciclib,Moderate
brentuximab vedotin,efavirenz,Moderate
brentuximab vedotin,docetaxel,Moderate
brentuximab vedotin,empagliflozin,Moderate
brentuximab vedotin,pomalidomide,Moderate
brentuximab vedotin,lixisenatide,Moderate
brentuximab vedotin,etanercept,Major
brentuximab vedotin,simvastatin,Moderate
brentuximab vedotin,carbamazepine,Moderate
brentuximab vedotin,clozapine,Major
brentuximab vedotin,linezolid,Moderate
brentuximab vedotin,tolvaptan,Moderate
brentuximab vedotin,sulfamethoxazole,Moderate
mecobalamin,cimetidine,Minor
mecobalamin,chloramphenicol,Moderate
mecobalamin,lansoprazole,Minor
mecobalamin,famotidine,Minor
minoxidil,potassium chloride,Unknown
minoxidil,acetylsalicylic acid,Unknown
minoxidil,metformin,Unknown
minoxidil,lansoprazole,Unknown
minoxidil,clotrimazole,Unknown
minoxidil,folic acid,Unknown
minoxidil,aripiprazole,Moderate
minoxidil,fluticasone,Unknown
minoxidil,prednisolone,Moderate
minoxidil,sodium bicarbonate,Unknown
minoxidil,digoxin,Unknown
minoxidil,dexamethasone,Moderate
minoxidil,nystatin,Unknown
minoxidil,nifedipine,Unknown
minoxidil,latanoprost,Unknown
minoxidil,ibuprofen,Unknown
minoxidil,hydrocortisone,Moderate
minoxidil,levodopa,Moderate
minoxidil,ondansetron,Unknown
minoxidil,phenobarbital,Moderate
minoxidil,lovastatin,Unknown
minoxidil,betamethasone,Moderate
minoxidil,alprazolam,Moderate
minoxidil,tretinoin,Unknown
minoxidil,budesonide,Moderate
minoxidil,methylprednisolone,Moderate
minoxidil,lamivudine,Unknown
minoxidil,celecoxib,Unknown
minoxidil,bortezomib,Unknown
minoxidil,isoniazid,Unknown
minoxidil,triamcinolone,Moderate
minoxidil,furosemide,Unknown
minoxidil,ciprofloxacin,Unknown
minoxidil,metronidazole,Unknown
minoxidil,chlordiazepoxide,Moderate
minoxidil,lithium carbonate,Moderate
minoxidil,dimenhydrinate,Moderate
minoxidil,calcitriol,Unknown
minoxidil,fenofibrate,Unknown
minoxidil,valsartan,Unknown
minoxidil,paliperidone,Moderate
minoxidil,carvedilol,Unknown
minoxidil,famotidine,Unknown
minoxidil,ofloxacin,Unknown
minoxidil,empagliflozin,Moderate
minoxidil,simvastatin,Unknown
minoxidil,carbamazepine,Unknown
minoxidil,prednisone,Moderate
minoxidil,promethazine,Moderate
minoxidil,clozapine,Moderate
minoxidil,irbesartan,Unknown
minoxidil,linezolid,Moderate
ribociclib,ustekinumab,Moderate
ribociclib,cimetidine,Moderate
ribociclib,enzalutamide,Major
ribociclib,apalutamide,Major
ribociclib,lorlatinib,Moderate
ribociclib,metformin,Moderate
ribociclib,axitinib,Moderate
ribociclib,chloramphenicol,Moderate
ribociclib,cladribine,Major
ribociclib,clotrimazole,Moderate
ribociclib,voriconazole,Major
ribociclib,magnesium hydroxide,Moderate
ribociclib,oxaliplatin,Major
ribociclib,aripiprazole,Moderate
ribociclib,fluticasone,Moderate
ribociclib,ketoconazole,Major
ribociclib,infliximab,Major
ribociclib,prednisolone,Moderate
ribociclib,dexamethasone,Moderate
ribociclib,ritonavir,Major
ribociclib,nifedipine,Moderate
ribociclib,palbociclib,Moderate
ribociclib,zidovudine,Moderate
ribociclib,zonisamide,Moderate
ribociclib,hydrocortisone,Moderate
ribociclib,nimodipine,Moderate
ribociclib,ondansetron,Major
ribociclib,phenobarbital,Major
ribociclib,lovastatin,Moderate
ribociclib,betamethasone,Moderate
ribociclib,rivaroxaban,Moderate
ribociclib,alprazolam,Moderate
ribociclib,eplerenone,Major
ribociclib,dutasteride,Moderate
ribociclib,tretinoin,Moderate
ribociclib,budesonide,Moderate
ribociclib,methylprednisolone,Moderate
ribociclib,sulfasalazine,Moderate
ribociclib,baricitinib,Major
ribociclib,zanubrutinib,Major
ribociclib,isoniazid,Moderate
ribociclib,golimumab,Major
ribociclib,triamcinolone,Moderate
ribociclib,everolimus,Major
ribociclib,paclitaxel,Moderate
ribociclib,ciprofloxacin,Major
ribociclib,methotrexate,Moderate
ribociclib,metronidazole,Minor
ribociclib,fluconazole,Major
ribociclib,apixaban,Moderate
ribociclib,crizotinib,Major
ribociclib,brigatinib,Major
ribociclib,lithium carbonate,Major
ribociclib,interferon beta-1a,Moderate
ribociclib,rifapentine,Major
ribociclib,leflunomide,Major
ribociclib,clarithromycin,Major
ribociclib,paliperidone,Major
ribociclib,adalimumab,Major
ribociclib,oxcarbazepine,Moderate
ribociclib,erythromycin,Major
ribociclib,dasatinib,Major
ribociclib,rifampicin,Major
ribociclib,abemaciclib,Moderate
ribociclib,famotidine,Moderate
ribociclib,efavirenz,Major
ribociclib,docetaxel,Moderate
ribociclib,ofloxacin,Major
ribociclib,empagliflozin,Moderate
ribociclib,vilanterol,Major
ribociclib,etanercept,Major
ribociclib,cyclophosphamide,Moderate
ribociclib,halothane,Major
ribociclib,simvastatin,Moderate
ribociclib,carbamazepine,Major
ribociclib,sevoflurane,Major
ribociclib,prednisone,Moderate
ribociclib,promethazine,Major
ribociclib,clozapine,Major
ribociclib,artesunate,Moderate
ribociclib,tolvaptan,Moderate
ribociclib,sulfamethoxazole,Minor
potassium chloride,eptifibatide,Unknown
potassium chloride,acetylsalicylic acid,Unknown
potassium chloride,cimetidine,Unknown
potassium chloride,gemfibrozil,Unknown
potassium chloride,metformin,Unknown
potassium chloride,diclofenac,Moderate
potassium chloride,timolol,Unknown
potassium chloride,lansoprazole,Unknown
potassium chloride,clotrimazole,Unknown
potassium chloride,insulin glargine,Minor
potassium chloride,voriconazole,Unknown
potassium chloride,drospirenone,Moderate
potassium chloride,isosorbide mononitrate,Unknown
potassium chloride,folic acid,Unknown
potassium chloride,oxaliplatin,Unknown
potassium chloride,aripiprazole,Unknown
potassium chloride,acetylcysteine,Unknown
potassium chloride,isosorbide dinitrate,Unknown
potassium chloride,fluticasone,Unknown
potassium chloride,ketoconazole,Unknown
potassium chloride,aminophylline,Unknown
potassium chloride,prednisolone,Unknown
potassium chloride,sodium bicarbonate,Unknown
potassium chloride,digoxin,Unknown
potassium chloride,entacapone,Unknown
potassium chloride,dexamethasone,Unknown
potassium chloride,ritonavir,Unknown
potassium chloride,nystatin,Unknown
potassium chloride,sulfadiazine,Unknown
potassium chloride,nifedipine,Unknown
potassium chloride,zidovudine,Unknown
potassium chloride,norethisterone,Unknown
potassium chloride,tobramycin,Unknown
potassium chloride,zonisamide,Unknown
potassium chloride,latanoprost,Unknown
potassium chloride,ibuprofen,Moderate
potassium chloride,hydrocortisone,Unknown
potassium chloride,nimodipine,Unknown
potassium chloride,ondansetron,Unknown
potassium chloride,lovastatin,Unknown
potassium chloride,mupirocin,Unknown
potassium chloride,alprazolam,Unknown
potassium chloride,cyanocobalamin,Minor
potassium chloride,eplerenone,Major
potassium chloride,dutasteride,Unknown
potassium chloride,cisplatin,Unknown
potassium chloride,tretinoin,Unknown
potassium chloride,trimethoprim,Major
potassium chloride,budesonide,Unknown
potassium chloride,methylprednisolone,Unknown
potassium chloride,ketoprofen,Moderate
potassium chloride,lamivudine,Unknown
potassium chloride,sulfasalazine,Unknown
potassium chloride,celecoxib,Unknown
potassium chloride,bortezomib,Unknown
potassium chloride,isoniazid,Unknown
potassium chloride,triamcinolone,Unknown
potassium chloride,mefenamic acid,Moderate
potassium chloride,furosemide,Unknown
potassium chloride,piperacillin,Unknown
potassium chloride,paclitaxel,Unknown
potassium chloride,insulin lispro,Minor
potassium chloride,ciprofloxacin,Unknown
potassium chloride,methotrexate,Unknown
potassium chloride,metronidazole,Unknown
potassium chloride,lidocaine,Unknown
potassium chloride,mesalazine,Unknown
potassium chloride,fluconazole,Unknown
potassium chloride,chlordiazepoxide,Unknown
potassium chloride,pyrazinamide,Unknown
potassium chloride,levonorgestrel,Unknown
potassium chloride,fluorouracil,Unknown
potassium chloride,iopromide,Unknown
potassium chloride,dimenhydrinate,Major
potassium chloride,isoflurane,Unknown
potassium chloride,capecitabine,Unknown
potassium chloride,estazolam,Unknown
potassium chloride,calcitriol,Unknown
potassium chloride,fenofibrate,Unknown
potassium chloride,leflunomide,Unknown
potassium chloride,topiramate,Unknown
potassium chloride,clarithromycin,Unknown
potassium chloride,amoxicillin,Unknown
potassium chloride,valsartan,Major
potassium chloride,paliperidone,Unknown
potassium chloride,carvedilol,Unknown
potassium chloride,oxcarbazepine,Unknown
potassium chloride,erythromycin,Unknown
potassium chloride,dasatinib,Unknown
potassium chloride,rifampicin,Unknown
potassium chloride,iodixanol,Unknown
potassium chloride,famotidine,Unknown
potassium chloride,efavirenz,Unknown
potassium chloride,amphotericin b,Unknown
potassium chloride,docetaxel,Unknown
potassium chloride,ofloxacin,Unknown
potassium chloride,sucralfate,Unknown
potassium chloride,exemestane,Unknown
potassium chloride,cyclophosphamide,Unknown
potassium chloride,simvastatin,Unknown
potassium chloride,carbamazepine,Unknown
potassium chloride,sevoflurane,Unknown
potassium chloride,prednisone,Unknown
potassium chloride,promethazine,Major
potassium chloride,clozapine,Major
potassium chloride,irbesartan,Major
potassium chloride,linezolid,Unknown
potassium chloride,tolvaptan,Moderate
ustekinumab,medroxyprogesterone acetate,Moderate
ustekinumab,chloramphenicol,Moderate
ustekinumab,cladribine,Major
ustekinumab,drospirenone,Moderate
ustekinumab,ibrutinib,Moderate
ustekinumab,oxaliplatin,Moderate
ustekinumab,secukinumab,Moderate
ustekinumab,infliximab,Major
ustekinumab,aminophylline,Moderate
ustekinumab,prednisolone,Moderate
ustekinumab,dexamethasone,Moderate
ustekinumab,trifluridine,Moderate
ustekinumab,nifedipine,Moderate
ustekinumab,palbociclib,Moderate
ustekinumab,zidovudine,Moderate
ustekinumab,norethisterone,Moderate
ustekinumab,zinc sulfate,Minor
ustekinumab,hydrocortisone,Moderate
ustekinumab,nimodipine,Moderate
ustekinumab,phenobarbital,Moderate
ustekinumab,lovastatin,Moderate
ustekinumab,mycophenolate mofetil,Moderate
ustekinumab,betamethasone,Moderate
ustekinumab,rivaroxaban,Moderate
ustekinumab,alprazolam,Moderate
ustekinumab,basiliximab,Moderate
ustekinumab,vedolizumab,Moderate
ustekinumab,cisplatin,Moderate
ustekinumab,budesonide,Moderate
ustekinumab,methylprednisolone,Moderate
ustekinumab,bortezomib,Moderate
ustekinumab,baricitinib,Major
ustekinumab,zanubrutinib,Moderate
ustekinumab,golimumab,Major
ustekinumab,triamcinolone,Moderate
ustekinumab,everolimus,Moderate
ustekinumab,decitabine,Moderate
ustekinumab,paclitaxel,Moderate
ustekinumab,methotrexate,Moderate
ustekinumab,lidocaine,Moderate
ustekinumab,etonogestrel,Moderate
ustekinumab,apixaban,Moderate
ustekinumab,brigatinib,Moderate
ustekinumab,levonorgestrel,Moderate
ustekinumab,guselkumab,Moderate
ustekinumab,fluorouracil,Moderate
ustekinumab,ethinylestradiol,Moderate
ustekinumab,capecitabine,Moderate
ustekinumab,dienogest,Moderate
ustekinumab,ixekizumab,Moderate
ustekinumab,leflunomide,Major
ustekinumab,adalimumab,Major
ustekinumab,selinexor,Moderate
ustekinumab,dasatinib,Moderate
ustekinumab,abemaciclib,Moderate
ustekinumab,docetaxel,Moderate
ustekinumab,pomalidomide,Moderate
ustekinumab,rituximab,Moderate
ustekinumab,etanercept,Major
ustekinumab,cyclophosphamide,Moderate
ustekinumab,simvastatin,Moderate
ustekinumab,carbamazepine,Moderate
ustekinumab,prednisone,Moderate
ustekinumab,linezolid,Moderate
eptifibatide,acetylsalicylic acid,Moderate
eptifibatide,deoxycholic acid,Moderate
eptifibatide,diclofenac,Moderate
eptifibatide,lansoprazole,Unknown
eptifibatide,isosorbide mononitrate,Unknown
eptifibatide,ibrutinib,Major
eptifibatide,acetylcysteine,Unknown
eptifibatide,streptokinase,Major
eptifibatide,digoxin,Unknown
eptifibatide,ibuprofen,Moderate
eptifibatide,rivaroxaban,Major
eptifibatide,ketoprofen,Moderate
eptifibatide,celecoxib,Moderate
eptifibatide,zanubrutinib,Major
eptifibatide,mefenamic acid,Moderate
eptifibatide,furosemide,Unknown
eptifibatide,tenecteplase,Major
eptifibatide,metronidazole,Unknown
eptifibatide,lidocaine,Unknown
eptifibatide,apixaban,Major
eptifibatide,ramucirumab,Major
eptifibatide,valsartan,Unknown
eptifibatide,carvedilol,Unknown
eptifibatide,dasatinib,Major
eptifibatide,famotidine,Unknown
eptifibatide,ofloxacin,Unknown
eptifibatide,simvastatin,Unknown
eptifibatide,prednisone,Unknown
eptifibatide,promethazine,Unknown
eptifibatide,irbesartan,Unknown
acetylsalicylic acid,cimetidine,Unknown
acetylsalicylic acid,deoxycholic acid,Moderate
acetylsalicylic acid,gemfibrozil,Unknown
acetylsalicylic acid,metformin,Unknown
acetylsalicylic acid,diclofenac,Moderate
acetylsalicylic acid,timolol,Minor
acetylsalicylic acid,chloramphenicol,Unknown
acetylsalicylic acid,cladribine,Unknown
acetylsalicylic acid,bacitracin,Unknown
acetylsalicylic acid,lansoprazole,Minor
acetylsalicylic acid,clotrimazole,Unknown
acetylsalicylic acid,insulin glargine,Moderate
acetylsalicylic acid,voriconazole,Unknown
acetylsalicylic acid,drospirenone,Moderate
acetylsalicylic acid,isosorbide mononitrate,Unknown
