zat_aktif_1,zat_aktif_2,level
etanercept,clozapine,Major
etanercept,pomalidomide,Major
etanercept,leflunomide,Major
etanercept,methylprednisolone,Major
etanercept,hydrocortisone,Major
etanercept,fluorouracil,Major
etanercept,rivaroxaban,Moderate
etanercept,dexamethasone,Major
etanercept,betamethasone,Major
etanercept,dienogest,Moderate
etanercept,golimumab,Major
etanercept,chloramphenicol,Moderate
etanercept,prednisolone,Major
etanercept,basiliximab,Major
etanercept,adalimumab,Major
etanercept,dasatinib,Major
etanercept,docetaxel,Major
etanercept,drospirenone,Moderate
etanercept,ethinylestradiol,Moderate
etanercept,baricitinib,Major
etanercept,zanubrutinib,Major
etanercept,budesonide,Major
etanercept,ribociclib,Major
etanercept,triamcinolone,Major
etanercept,isoniazid,Moderate
etanercept,aminophylline,Moderate
etanercept,secukinumab,Major
etanercept,cladribine,Major
etanercept,everolimus,Major
etanercept,paclitaxel,Major
etanercept,levodopa,Moderate
etanercept,guselkumab,Major
etanercept,lidocaine,Moderate
etanercept,capecitabine,Major
etanercept,bortezomib,Major
etanercept,decitabine,Major
etanercept,oxaliplatin,Major
etanercept,crizotinib,Moderate
etanercept,zidovudine,Major
etanercept,deferiprone,Major
etanercept,cisplatin,Major
etanercept,etonogestrel,Moderate
etanercept,tacrolimus,Major
etanercept,cyclophosphamide,Major
etanercept,metronidazole,Moderate
etanercept,prednisone,Major
etanercept,vedolizumab,Major
etanercept,nifedipine,Moderate
etanercept,methotrexate,Major
etanercept,palbociclib,Major
etanercept,brigatinib,Major
etanercept,zinc sulfate,Minor
etanercept,norethisterone,Moderate
etanercept,phenobarbital,Moderate
etanercept,trifluridine,Major
etanercept,nimodipine,Moderate
etanercept,levonorgestrel,Moderate
etanercept,linezolid,Major
etanercept,ixekizumab,Major
etanercept,simvastatin,Moderate
etanercept,selinexor,Major
etanercept,mycophenolate mofetil,Major
etanercept,pegaspargase,Major
etanercept,carbamazepine,Moderate
etanercept,brentuximab vedotin,Major
etanercept,ustekinumab,Major
etanercept,rituximab,Major
etanercept,apixaban,Moderate
artemether,ketoconazole,Major
artemether,medroxyprogesterone acetate,Moderate
artemether,enzalutamide,Major
artemether,dexamethasone,Moderate
artemether,apalutamide,Major
artemether,drospirenone,Moderate
artemether,ethinylestradiol,Moderate
artemether,rifampicin,Major
artemether,ritonavir,Major
artemether,lorlatinib,Moderate
artemether,etonogestrel,Moderate
artemether,pyrimethamine,Moderate
artemether,brigatinib,Moderate
artemether,oxcarbazepine,Moderate
artemether,norethisterone,Moderate
artemether,phenobarbital,Major
artemether,levonorgestrel,Moderate
artemether,clarithromycin,Major
artemether,deferasirox,Moderate
artemether,erythromycin,Major
artemether,carbamazepine,Major
ketoconazole,eplerenone,Major
ketoconazole,fluconazole,Moderate
ketoconazole,ibrutinib,Major
ketoconazole,medroxyprogesterone acetate,Moderate
ketoconazole,sucralfate,Minor
ketoconazole,clozapine,Major
ketoconazole,pomalidomide,Moderate
ketoconazole,leflunomide,Major
ketoconazole,methylprednisolone,Major
ketoconazole,hydrocortisone,Moderate
ketoconazole,enzalutamide,Moderate
ketoconazole,rivaroxaban,Major
ketoconazole,dexamethasone,Moderate
ketoconazole,betamethasone,Moderate
ketoconazole,magnesium hydroxide,Moderate
ketoconazole,prednisolone,Moderate
ketoconazole,tretinoin,Major
ketoconazole,potassium chloride,Unknown
ketoconazole,apalutamide,Moderate
ketoconazole,dasatinib,Major
ketoconazole,docetaxel,Major
ketoconazole,rifapentine,Major
ketoconazole,drospirenone,Major
ketoconazole,ethinylestradiol,Moderate
ketoconazole,zanubrutinib,Major
ketoconazole,budesonide,Major
ketoconazole,ondansetron,Moderate
ketoconazole,ribociclib,Major
ketoconazole,calcitriol,Unknown
ketoconazole,triamcinolone,Major
ketoconazole,rifampicin,Major
ketoconazole,isoniazid,Moderate
ketoconazole,aminophylline,Minor
ketoconazole,ofloxacin,Moderate
ketoconazole,ciprofloxacin,Moderate
ketoconazole,lamivudine,Unknown
ketoconazole,everolimus,Major
ketoconazole,voriconazole,Moderate
ketoconazole,halothane,Moderate
ketoconazole,paclitaxel,Moderate
ketoconazole,sevoflurane,Moderate
ketoconazole,latanoprost,Unknown
ketoconazole,sodium bicarbonate,Moderate
ketoconazole,ritonavir,Major
ketoconazole,zonisamide,Moderate
ketoconazole,fluticasone,Major
ketoconazole,sulfamethoxazole,Minor
ketoconazole,meloxicam,Unknown
ketoconazole,vilanterol,Moderate
ketoconazole,bortezomib,Moderate
ketoconazole,oxaliplatin,Moderate
ketoconazole,crizotinib,Major
ketoconazole,ibuprofen,Unknown
ketoconazole,carvedilol,Unknown
ketoconazole,lorlatinib,Major
ketoconazole,pregabalin,Unknown
ketoconazole,metformin,Unknown
ketoconazole,etonogestrel,Moderate
ketoconazole,risperidone,Moderate
ketoconazole,amphotericin b,Minor
ketoconazole,tacrolimus,Major
ketoconazole,nystatin,Unknown
ketoconazole,cyclophosphamide,Unknown
ketoconazole,metronidazole,Minor
ketoconazole,prednisone,Moderate
ketoconazole,oxytocin,Moderate
ketoconazole,interferon beta-1a,Moderate
ketoconazole,diclofenac,Unknown
ketoconazole,lansoprazole,Moderate
ketoconazole,valsartan,Unknown
ketoconazole,nifedipine,Moderate
ketoconazole,axitinib,Major
ketoconazole,methotrexate,Moderate
ketoconazole,palbociclib,Major
ketoconazole,isosorbide dinitrate,Unknown
ketoconazole,clotrimazole,Unknown
ketoconazole,brigatinib,Major
ketoconazole,tolvaptan,Major
ketoconazole,oxcarbazepine,Moderate
ketoconazole,norethisterone,Moderate
ketoconazole,lithium carbonate,Moderate
ketoconazole,acetylsalicylic acid,Unknown
ketoconazole,phenobarbital,Moderate
ketoconazole,nimodipine,Major
ketoconazole,levonorgestrel,Moderate
ketoconazole,furosemide,Unknown
ketoconazole,celecoxib,Unknown
ketoconazole,brexpiprazole,Major
ketoconazole,hydrochlorothiazide,Unknown
ketoconazole,clarithromycin,Moderate
ketoconazole,fenofibrate,Unknown
ketoconazole,simvastatin,Major
ketoconazole,deferasirox,Moderate
ketoconazole,aripiprazole,Moderate
ketoconazole,propofol,Moderate
ketoconazole,calcium carbonate,Moderate
ketoconazole,famotidine,Moderate
ketoconazole,magaldrate,Moderate
ketoconazole,erythromycin,Major
ketoconazole,irbesartan,Unknown
ketoconazole,digoxin,Moderate
ketoconazole,pegaspargase,Moderate
ketoconazole,carbamazepine,Moderate
ketoconazole,brentuximab vedotin,Moderate
ketoconazole,paliperidone,Moderate
ketoconazole,cimetidine,Moderate
ketoconazole,apixaban,Major
eplerenone,fluconazole,Major
eplerenone,sucralfate,Unknown
eplerenone,methylprednisolone,Moderate
eplerenone,hydrocortisone,Moderate
eplerenone,enzalutamide,Minor
eplerenone,dexamethasone,Moderate
eplerenone,betamethasone,Moderate
eplerenone,prednisolone,Moderate
eplerenone,potassium chloride,Major
eplerenone,apalutamide,Minor
eplerenone,budesonide,Moderate
eplerenone,ribociclib,Major
eplerenone,triamcinolone,Moderate
eplerenone,bortezomib,Unknown
eplerenone,crizotinib,Major
eplerenone,ibuprofen,Moderate
eplerenone,lorlatinib,Moderate
eplerenone,metformin,Unknown
eplerenone,tacrolimus,Moderate
eplerenone,prednisone,Moderate
eplerenone,diclofenac,Moderate
eplerenone,lansoprazole,Unknown
eplerenone,clotrimazole,Major
eplerenone,brigatinib,Moderate
eplerenone,acetylsalicylic acid,Moderate
eplerenone,empagliflozin,Moderate
eplerenone,celecoxib,Moderate
eplerenone,clarithromycin,Major
eplerenone,simvastatin,Unknown
eplerenone,deferasirox,Moderate
eplerenone,famotidine,Unknown
eplerenone,erythromycin,Major
fluconazole,ibrutinib,Major
fluconazole,medroxyprogesterone acetate,Moderate
fluconazole,sucralfate,Unknown
fluconazole,clozapine,Major
fluconazole,leflunomide,Major
fluconazole,methylprednisolone,Moderate
fluconazole,hydrocortisone,Moderate
fluconazole,fluorouracil,Unknown
fluconazole,enzalutamide,Moderate
fluconazole,estazolam,Unknown
fluconazole,rivaroxaban,Moderate
fluconazole,dexamethasone,Moderate
fluconazole,betamethasone,Moderate
fluconazole,folic acid,Unknown
fluconazole,magnesium hydroxide,Moderate
fluconazole,chloramphenicol,Unknown
fluconazole,prednisolone,Moderate
fluconazole,tretinoin,Major
fluconazole,potassium chloride,Unknown
fluconazole,acetylcysteine,Unknown
fluconazole,apalutamide,Moderate
fluconazole,dasatinib,Moderate
fluconazole,docetaxel,Moderate
fluconazole,drospirenone,Moderate
fluconazole,ethinylestradiol,Moderate
fluconazole,zanubrutinib,Major
fluconazole,piroxicam,Unknown
fluconazole,sulfadiazine,Unknown
fluconazole,budesonide,Moderate
fluconazole,ondansetron,Moderate
fluconazole,ribociclib,Major
fluconazole,calcitriol,Unknown
fluconazole,triamcinolone,Moderate
fluconazole,rifampicin,Major
fluconazole,isoniazid,Unknown
fluconazole,aminophylline,Moderate
fluconazole,ofloxacin,Moderate
fluconazole,ciprofloxacin,Moderate
fluconazole,lamivudine,Unknown
fluconazole,everolimus,Major
fluconazole,voriconazole,Moderate
fluconazole,halothane,Moderate
fluconazole,paclitaxel,Moderate
fluconazole,epinephrine,Unknown
fluconazole,sevoflurane,Moderate
fluconazole,topiramate,Unknown
fluconazole,timolol,Unknown
fluconazole,latanoprost,Unknown
fluconazole,sodium bicarbonate,Unknown
fluconazole,ritonavir,Minor
fluconazole,zonisamide,Moderate
fluconazole,fluticasone,Moderate
fluconazole,sulfamethoxazole,Minor
fluconazole,trimethoprim,Unknown
fluconazole,lidocaine,Moderate
fluconazole,meloxicam,Moderate
fluconazole,capecitabine,Unknown
fluconazole,vilanterol,Moderate
fluconazole,bortezomib,Unknown
fluconazole,oxaliplatin,Moderate
fluconazole,crizotinib,Major
fluconazole,ibuprofen,Unknown
fluconazole,carvedilol,Moderate
fluconazole,lorlatinib,Moderate
fluconazole,mefenamic acid,Unknown
fluconazole,zidovudine,Moderate
fluconazole,pregabalin,Unknown
fluconazole,iopromide,Unknown
fluconazole,metformin,Unknown
fluconazole,cisplatin,Unknown
fluconazole,etonogestrel,Moderate
fluconazole,sulfasalazine,Unknown
fluconazole,risperidone,Moderate
fluconazole,mesalazine,Unknown
fluconazole,amphotericin b,Minor
fluconazole,tacrolimus,Major
fluconazole,nystatin,Unknown
fluconazole,cyclophosphamide,Unknown
fluconazole,metronidazole,Minor
fluconazole,prednisone,Moderate
fluconazole,oxytocin,Moderate
fluconazole,interferon beta-1a,Moderate
fluconazole,diclofenac,Moderate
fluconazole,lansoprazole,Moderate
fluconazole,valsartan,Unknown
fluconazole,pyrimethamine,Unknown
fluconazole,pyrazinamide,Unknown
fluconazole,nifedipine,Moderate
fluconazole,axitinib,Moderate
fluconazole,methotrexate,Moderate
fluconazole,palbociclib,Moderate
fluconazole,isosorbide dinitrate,Unknown
fluconazole,clotrimazole,Unknown
fluconazole,tobramycin,Unknown
fluconazole,mupirocin,Unknown
fluconazole,brigatinib,Major
fluconazole,tolvaptan,Moderate
fluconazole,oxcarbazepine,Unknown
fluconazole,norethisterone,Moderate
fluconazole,lithium carbonate,Moderate
fluconazole,acetylsalicylic acid,Unknown
fluconazole,piperacillin,Unknown
fluconazole,phenobarbital,Minor
fluconazole,nimodipine,Moderate
fluconazole,levonorgestrel,Moderate
fluconazole,furosemide,Unknown
fluconazole,celecoxib,Moderate
fluconazole,brexpiprazole,Major
fluconazole,linezolid,Unknown
fluconazole,hydrochlorothiazide,Minor
fluconazole,clarithromycin,Minor
fluconazole,fenofibrate,Unknown
fluconazole,simvastatin,Major
fluconazole,aripiprazole,Moderate
fluconazole,propofol,Moderate
fluconazole,famotidine,Moderate
fluconazole,lopinavir,Moderate
fluconazole,erythromycin,Major
fluconazole,ketoprofen,Unknown
fluconazole,irbesartan,Minor
fluconazole,digoxin,Unknown
fluconazole,gemfibrozil,Unknown
fluconazole,amoxicillin,Unknown
fluconazole,isosorbide mononitrate,Unknown
fluconazole,pegaspargase,Moderate
fluconazole,carbamazepine,Moderate
fluconazole,exemestane,Unknown
fluconazole,brentuximab vedotin,Moderate
fluconazole,paliperidone,Moderate
fluconazole,cimetidine,Unknown
fluconazole,apixaban,Moderate
ibrutinib,clozapine,Major
ibrutinib,leflunomide,Major
ibrutinib,enzalutamide,Major
ibrutinib,rivaroxaban,Major
ibrutinib,dexamethasone,Moderate
ibrutinib,golimumab,Major
ibrutinib,chloramphenicol,Moderate
ibrutinib,deoxycholic acid,Moderate
ibrutinib,adalimumab,Major
ibrutinib,apalutamide,Major
ibrutinib,tenecteplase,Major
ibrutinib,dasatinib,Major
ibrutinib,rifapentine,Major
ibrutinib,baricitinib,Major
ibrutinib,zanubrutinib,Major
ibrutinib,piroxicam,Major
ibrutinib,artesunate,Moderate
ibrutinib,streptokinase,Major
ibrutinib,ramucirumab,Major
ibrutinib,rifampicin,Major
ibrutinib,isoniazid,Moderate
ibrutinib,ciprofloxacin,Major
ibrutinib,cladribine,Major
ibrutinib,everolimus,Moderate
ibrutinib,voriconazole,Major
ibrutinib,ritonavir,Major
ibrutinib,meloxicam,Major
ibrutinib,crizotinib,Major
ibrutinib,ibuprofen,Major
ibrutinib,lorlatinib,Moderate
ibrutinib,mefenamic acid,Major
ibrutinib,zidovudine,Moderate
ibrutinib,deferiprone,Major
ibrutinib,tacrolimus,Moderate
ibrutinib,eptifibatide,Major
ibrutinib,diclofenac,Major
ibrutinib,nifedipine,Moderate
ibrutinib,clotrimazole,Moderate
ibrutinib,tolvaptan,Moderate
ibrutinib,oxcarbazepine,Moderate
ibrutinib,acetylsalicylic acid,Major
ibrutinib,phenobarbital,Major
ibrutinib,clarithromycin,Major
ibrutinib,deferasirox,Major
ibrutinib,erythromycin,Major
ibrutinib,ketoprofen,Major
ibrutinib,digoxin,Moderate
ibrutinib,carbamazepine,Major
ibrutinib,ustekinumab,Moderate
ibrutinib,cimetidine,Moderate
ibrutinib,apixaban,Major
medroxyprogesterone acetate,clozapine,Moderate
medroxyprogesterone acetate,enzalutamide,Moderate
medroxyprogesterone acetate,dexamethasone,Moderate
medroxyprogesterone acetate,golimumab,Moderate
medroxyprogesterone acetate,adalimumab,Moderate
medroxyprogesterone acetate,apalutamide,Moderate
medroxyprogesterone acetate,dasatinib,Moderate
medroxyprogesterone acetate,rifapentine,Moderate
medroxyprogesterone acetate,rifampicin,Moderate
medroxyprogesterone acetate,secukinumab,Moderate
medroxyprogesterone acetate,cladribine,Moderate
medroxyprogesterone acetate,voriconazole,Moderate
medroxyprogesterone acetate,guselkumab,Moderate
medroxyprogesterone acetate,ritonavir,Moderate
medroxyprogesterone acetate,insulin lispro,Moderate
medroxyprogesterone acetate,lorlatinib,Moderate
medroxyprogesterone acetate,metformin,Moderate
medroxyprogesterone acetate,tacrolimus,Moderate
medroxyprogesterone acetate,insulin glargine,Moderate
medroxyprogesterone acetate,clotrimazole,Moderate
medroxyprogesterone acetate,brigatinib,Major
medroxyprogesterone acetate,oxcarbazepine,Moderate
medroxyprogesterone acetate,empagliflozin,Moderate
medroxyprogesterone acetate,phenobarbital,Moderate
medroxyprogesterone acetate,ixekizumab,Moderate
medroxyprogesterone acetate,clarithromycin,Moderate
medroxyprogesterone acetate,deferasirox,Moderate
medroxyprogesterone acetate,erythromycin,Moderate
medroxyprogesterone acetate,lixisenatide,Moderate
medroxyprogesterone acetate,mycophenolate mofetil,Major
medroxyprogesterone acetate,netupitant,Moderate
medroxyprogesterone acetate,pegaspargase,Moderate
medroxyprogesterone acetate,carbamazepine,Moderate
medroxyprogesterone acetate,ustekinumab,Moderate
sucralfate,clozapine,Unknown
sucralfate,leflunomide,Unknown
sucralfate,methylprednisolone,Unknown
sucralfate,hydrocortisone,Unknown
sucralfate,fluorouracil,Unknown
sucralfate,dexamethasone,Unknown
sucralfate,ascorbic acid,Moderate
sucralfate,folic acid,Unknown
sucralfate,magnesium hydroxide,Moderate
sucralfate,prednisolone,Unknown
sucralfate,potassium chloride,Unknown
sucralfate,acetylcysteine,Unknown
sucralfate,docetaxel,Unknown
sucralfate,piroxicam,Unknown
sucralfate,budesonide,Unknown
sucralfate,ondansetron,Unknown
sucralfate,calcitriol,Moderate
sucralfate,triamcinolone,Unknown
sucralfate,isoniazid,Minor
sucralfate,aminophylline,Unknown
sucralfate,ofloxacin,Moderate
sucralfate,ciprofloxacin,Moderate
sucralfate,lamivudine,Unknown
sucralfate,voriconazole,Unknown
sucralfate,paclitaxel,Unknown
sucralfate,epinephrine,Unknown
sucralfate,topiramate,Unknown
sucralfate,timolol,Minor
sucralfate,latanoprost,Unknown
sucralfate,sodium bicarbonate,Moderate
sucralfate,zonisamide,Unknown
sucralfate,fluticasone,Unknown
sucralfate,trimethoprim,Unknown
sucralfate,lidocaine,Unknown
sucralfate,meloxicam,Unknown
sucralfate,capecitabine,Unknown
sucralfate,bortezomib,Unknown
sucralfate,oxaliplatin,Unknown
sucralfate,insulin lispro,Moderate
sucralfate,ibuprofen,Unknown
sucralfate,carvedilol,Minor
sucralfate,deferiprone,Moderate
sucralfate,pregabalin,Unknown
sucralfate,metformin,Moderate
sucralfate,cisplatin,Unknown
sucralfate,risperidone,Unknown
sucralfate,mesalazine,Unknown
sucralfate,amphotericin b,Unknown
sucralfate,tacrolimus,Unknown
sucralfate,nystatin,Unknown
sucralfate,cyclophosphamide,Unknown
sucralfate,metronidazole,Unknown
sucralfate,prednisone,Unknown
sucralfate,insulin glargine,Moderate
sucralfate,diclofenac,Minor
sucralfate,lansoprazole,Moderate
sucralfate,chlordiazepoxide,Unknown
sucralfate,valsartan,Unknown
sucralfate,nifedipine,Unknown
sucralfate,methotrexate,Unknown
sucralfate,isosorbide dinitrate,Unknown
sucralfate,clotrimazole,Unknown
sucralfate,mupirocin,Unknown
sucralfate,oxcarbazepine,Unknown
sucralfate,norethisterone,Unknown
sucralfate,acetylsalicylic acid,Unknown
sucralfate,empagliflozin,Moderate
sucralfate,piperacillin,Unknown
sucralfate,furosemide,Moderate
sucralfate,celecoxib,Unknown
sucralfate,linezolid,Unknown
sucralfate,hydrochlorothiazide,Unknown
sucralfate,clarithromycin,Unknown
sucralfate,fenofibrate,Unknown
sucralfate,simvastatin,Unknown
sucralfate,deferasirox,Moderate
sucralfate,aripiprazole,Unknown
sucralfate,propofol,Unknown
sucralfate,calcium carbonate,Moderate
sucralfate,famotidine,Unknown
sucralfate,magaldrate,Moderate
sucralfate,erythromycin,Unknown
sucralfate,irbesartan,Unknown
sucralfate,digoxin,Moderate
sucralfate,lixisenatide,Moderate
sucralfate,amoxicillin,Unknown
sucralfate,isosorbide mononitrate,Unknown
sucralfate,carbamazepine,Unknown
sucralfate,exemestane,Unknown
sucralfate,cimetidine,Unknown
clozapine,pomalidomide,Major
clozapine,leflunomide,Major
clozapine,hydrocortisone,Unknown
clozapine,fluorouracil,Major
clozapine,enzalutamide,Major
clozapine,dexamethasone,Unknown
clozapine,folic acid,Unknown
clozapine,golimumab,Major
clozapine,magnesium hydroxide,Moderate
clozapine,iopamidol,Major
clozapine,chloramphenicol,Major
clozapine,prednisolone,Unknown
clozapine,tretinoin,Unknown
clozapine,potassium chloride,Major
clozapine,adalimumab,Major
clozapine,apalutamide,Major
clozapine,dasatinib,Major
clozapine,docetaxel,Major
clozapine,ethinylestradiol,Moderate
clozapine,baricitinib,Major
clozapine,budesonide,Unknown
clozapine,ondansetron,Major
clozapine,ribociclib,Major
clozapine,triamcinolone,Unknown
clozapine,cladribine,Major
clozapine,paclitaxel,Major
clozapine,epinephrine,Moderate
clozapine,iohexol,Major
clozapine,sodium bicarbonate,Unknown
clozapine,fluticasone,Unknown
clozapine,capecitabine,Major
clozapine,vilanterol,Moderate
clozapine,bortezomib,Major
clozapine,decitabine,Major
